"","Year","Country Name","Indicator Name","Value","Month","Palestinians Killed","Israelis Killed","Poverty_Level","Total_Killed"
"1576","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"JULY",9,1,"high_poverty",10
"1577","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"JUNE",7,5,"high_poverty",12
"1578","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"MAY",3,0,"high_poverty",3
"1579","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"APRIL",3,0,"high_poverty",3
"1580","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"MARCH",23,0,"high_poverty",23
"1581","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"FEBRUARY",17,2,"high_poverty",19
"1582","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"JANUARY",20,2,"high_poverty",22
"1583","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"OCTOBER",8,2,"high_poverty",10
"1584","2016","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.1,"SEPTEMBER",11,0,"high_poverty",11
"1585","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"DECEMBER",5,0,"low_poverty",5
"1586","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"NOVEMBER",6,0,"low_poverty",6
"1587","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"AUGUST",3,0,"low_poverty",3
"1588","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"JULY",9,1,"low_poverty",10
"1589","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"JUNE",7,5,"low_poverty",12
"1590","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"MAY",3,0,"low_poverty",3
"1591","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"APRIL",3,0,"low_poverty",3
"1592","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"MARCH",23,0,"low_poverty",23
"1593","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"FEBRUARY",17,2,"low_poverty",19
"1594","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"JANUARY",20,2,"low_poverty",22
"1595","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"OCTOBER",8,2,"low_poverty",10
"1596","2016","West Bank and Gaza","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",-0.55,"SEPTEMBER",11,0,"low_poverty",11
"1597","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"DECEMBER",5,0,"high_poverty",5
"1598","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"NOVEMBER",6,0,"high_poverty",6
"1599","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"AUGUST",3,0,"high_poverty",3
"1600","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"JULY",9,1,"high_poverty",10
"1601","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"JUNE",7,5,"high_poverty",12
"1602","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"MAY",3,0,"high_poverty",3
"1603","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"APRIL",3,0,"high_poverty",3
"1604","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"MARCH",23,0,"high_poverty",23
"1605","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"FEBRUARY",17,2,"high_poverty",19
"1606","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"JANUARY",20,2,"high_poverty",22
"1607","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"OCTOBER",8,2,"high_poverty",10
"1608","2016","West Bank and Gaza","Income share held by lowest 10%",2.9,"SEPTEMBER",11,0,"high_poverty",11
"1609","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"DECEMBER",5,0,"medium_poverty",5
"1610","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"NOVEMBER",6,0,"medium_poverty",6
"1611","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"AUGUST",3,0,"medium_poverty",3
"1612","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"JULY",9,1,"medium_poverty",10
"1613","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"JUNE",7,5,"medium_poverty",12
"1614","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"MAY",3,0,"medium_poverty",3
"1615","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"APRIL",3,0,"medium_poverty",3
"1616","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"MARCH",23,0,"medium_poverty",23
"1617","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"FEBRUARY",17,2,"medium_poverty",19
"1618","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"JANUARY",20,2,"medium_poverty",22
"1619","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"OCTOBER",8,2,"medium_poverty",10
"1620","2016","West Bank and Gaza","Proportion of people living below 50 percent of median income (%)",12.8,"SEPTEMBER",11,0,"medium_poverty",11
"1621","2016","West Bank and Gaza","Gini index",33.7,"DECEMBER",5,0,"medium_poverty",5
"1622","2016","West Bank and Gaza","Gini index",33.7,"NOVEMBER",6,0,"medium_poverty",6
"1623","2016","West Bank and Gaza","Gini index",33.7,"AUGUST",3,0,"medium_poverty",3
"1624","2016","West Bank and Gaza","Gini index",33.7,"JULY",9,1,"medium_poverty",10
"1625","2016","West Bank and Gaza","Gini index",33.7,"JUNE",7,5,"medium_poverty",12
"1626","2016","West Bank and Gaza","Gini index",33.7,"MAY",3,0,"medium_poverty",3
"1627","2016","West Bank and Gaza","Gini index",33.7,"APRIL",3,0,"medium_poverty",3
"1628","2016","West Bank and Gaza","Gini index",33.7,"MARCH",23,0,"medium_poverty",23
"1629","2016","West Bank and Gaza","Gini index",33.7,"FEBRUARY",17,2,"medium_poverty",19
"1630","2016","West Bank and Gaza","Gini index",33.7,"JANUARY",20,2,"medium_poverty",22
"1631","2016","West Bank and Gaza","Gini index",33.7,"OCTOBER",8,2,"medium_poverty",10
"1632","2016","West Bank and Gaza","Gini index",33.7,"SEPTEMBER",11,0,"medium_poverty",11
"1633","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"DECEMBER",5,0,"medium_poverty",5
"1634","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"NOVEMBER",6,0,"medium_poverty",6
"1635","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"AUGUST",3,0,"medium_poverty",3
"1636","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"JULY",9,1,"medium_poverty",10
"1637","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"JUNE",7,5,"medium_poverty",12
"1638","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"MAY",3,0,"medium_poverty",3
"1639","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"APRIL",3,0,"medium_poverty",3
"1640","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"MARCH",23,0,"medium_poverty",23
"1641","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"FEBRUARY",17,2,"medium_poverty",19
"1642","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"JANUARY",20,2,"medium_poverty",22
"1643","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"OCTOBER",8,2,"medium_poverty",10
"1644","2016","West Bank and Gaza","Multidimensional poverty intensity (average share of deprivations experienced by the poor)",42.4,"SEPTEMBER",11,0,"medium_poverty",11
"1645","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"DECEMBER",5,0,"high_poverty",5
"1646","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"NOVEMBER",6,0,"high_poverty",6
"1647","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"AUGUST",3,0,"high_poverty",3
"1648","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"JULY",9,1,"high_poverty",10
"1649","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"JUNE",7,5,"high_poverty",12
"1650","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"MAY",3,0,"high_poverty",3
"1651","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"APRIL",3,0,"high_poverty",3
"1652","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"MARCH",23,0,"high_poverty",23
"1653","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"FEBRUARY",17,2,"high_poverty",19
"1654","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"JANUARY",20,2,"high_poverty",22
"1655","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"OCTOBER",8,2,"high_poverty",10
"1656","2016","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.7,"SEPTEMBER",11,0,"high_poverty",11
"1657","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"DECEMBER",5,0,"medium_poverty",5
"1658","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"NOVEMBER",6,0,"medium_poverty",6
"1659","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"AUGUST",3,0,"medium_poverty",3
"1660","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"JULY",9,1,"medium_poverty",10
"1661","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"JUNE",7,5,"medium_poverty",12
"1662","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"MAY",3,0,"medium_poverty",3
"1663","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"APRIL",3,0,"medium_poverty",3
"1664","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"MARCH",23,0,"medium_poverty",23
"1665","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"FEBRUARY",17,2,"medium_poverty",19
"1666","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"JANUARY",20,2,"medium_poverty",22
"1667","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"OCTOBER",8,2,"medium_poverty",10
"1668","2016","West Bank and Gaza","Multidimensional poverty headcount ratio, household (% of total households)",18.4,"SEPTEMBER",11,0,"medium_poverty",11
"1669","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"DECEMBER",5,0,"medium_poverty",5
"1670","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"NOVEMBER",6,0,"medium_poverty",6
"1671","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"AUGUST",3,0,"medium_poverty",3
"1672","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"JULY",9,1,"medium_poverty",10
"1673","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"JUNE",7,5,"medium_poverty",12
"1674","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"MAY",3,0,"medium_poverty",3
"1675","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"APRIL",3,0,"medium_poverty",3
"1676","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"MARCH",23,0,"medium_poverty",23
"1677","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"FEBRUARY",17,2,"medium_poverty",19
"1678","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"JANUARY",20,2,"medium_poverty",22
"1679","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"OCTOBER",8,2,"medium_poverty",10
"1680","2016","West Bank and Gaza","Multidimensional poverty headcount ratio (% of total population)",24,"SEPTEMBER",11,0,"medium_poverty",11
"1681","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"DECEMBER",5,0,"high_poverty",5
"1682","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"NOVEMBER",6,0,"high_poverty",6
"1683","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"AUGUST",3,0,"high_poverty",3
"1684","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"JULY",9,1,"high_poverty",10
"1685","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"JUNE",7,5,"high_poverty",12
"1686","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"MAY",3,0,"high_poverty",3
"1687","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"APRIL",3,0,"high_poverty",3
"1688","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"MARCH",23,0,"high_poverty",23
"1689","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"FEBRUARY",17,2,"high_poverty",19
"1690","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"JANUARY",20,2,"high_poverty",22
"1691","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"OCTOBER",8,2,"high_poverty",10
"1692","2016","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5,"SEPTEMBER",11,0,"high_poverty",11
"1693","2018","West Bank and Gaza","Population living in slums (% of urban population)",19.5,"SEPTEMBER",25,1,"medium_poverty",26
"1694","2018","West Bank and Gaza","Population living in slums (% of urban population)",19.5,"OCTOBER",32,2,"medium_poverty",34
"1695","2018","West Bank and Gaza","Population living in slums (% of urban population)",19.5,"FEBRUARY",9,1,"medium_poverty",10
"1696","2018","West Bank and Gaza","Population living in slums (% of urban population)",19.5,"JANUARY",7,1,"medium_poverty",8
"1697","2018","West Bank and Gaza","Population living in slums (% of urban population)",19.5,"APRIL",34,0,"medium_poverty",34
